lat,long,case
47.501286,-115.691444,0
47.501198,-115.6911,0
47.50113,-115.69084,0
47.501118,-115.69079,0
47.50094,-115.69024,0
47.500793,-115.69006,0
47.500763,-115.690025,0
47.500713,-115.69001,0
47.50056,-115.68995,0
47.500435,-115.68994,0
47.50028,-115.68994,0
47.50015,-115.689926,0
47.499886,-115.68989,0
47.499634,-115.68976,0
47.499043,-115.68945,0
47.498447,-115.68908,0
47.498062,-115.68896,0
47.4969,-115.68895,0
47.495388,-115.688705,0
47.494896,-115.68833,0
47.494446,-115.6882,0
47.49368,-115.68819,0
47.492695,-115.68807,0
47.49207,-115.68785,0
47.490932,-115.687645,0
47.490486,-115.68742,0
47.49,-115.68719,0
47.489914,-115.68714,0
47.489258,-115.687,0
47.488632,-115.68677,0
47.48749,-115.686714,0
47.486385,-115.68669,0
47.486202,-115.68668,0
47.485935,-115.68668,0
47.485664,-115.6866,0
47.48531,-115.68649,0
47.48511,-115.68637,0
47.48494,-115.686264,0
47.484604,-115.68543,0
47.484516,-115.68512,0
47.48439,-115.68466,0
47.484093,-115.68358,0
47.484028,-115.683334,0
47.483963,-115.683105,0
47.483967,-115.68258,0
47.48444,-115.68181,0
47.48482,-115.68146,0
47.48546,-115.68096,0
47.485725,-115.68052,0
47.485962,-115.67954,0
47.486313,-115.67783,0
47.486385,-115.677475,0
47.48646,-115.6771,0
47.486485,-115.67667,0
47.486427,-115.67641,0
47.486385,-115.67622,0
47.486374,-115.67618,0
47.48631,-115.675674,0
47.486286,-115.67548,0
47.48628,-115.67518,0
47.486267,-115.674866,0
47.48629,-115.67443,0
47.486298,-115.674324,0
47.48636,-115.67396,0
47.48639,-115.67378,0
47.486458,-115.67358,0
47.48655,-115.6733,0
47.48689,-115.67246,0
47.487297,-115.6717,0
47.487347,-115.671524,0
47.48749,-115.671,0
47.48794,-115.670204,0
47.488277,-115.6696,0
47.488594,-115.6687,0
47.488712,-115.66836,0
47.4888,-115.668,0
47.48882,-115.667915,0
47.488804,-115.66785,0
47.488785,-115.66778,0
47.488678,-115.66769,0
47.48848,-115.66751,0
47.488228,-115.6673,0
47.487644,-115.666794,0
47.486958,-115.66606,0
47.486683,-115.665665,0
47.48645,-115.66534,0
47.486374,-115.665215,0
47.486076,-115.66475,0
47.48552,-115.66424,0
47.484985,-115.66374,0
47.48424,-115.66306,0
47.483543,-115.66237,0
47.483135,-115.662025,0
47.48215,-115.66145,0
47.48093,-115.66107,0
47.48037,-115.66089,0
47.47978,-115.66079,0
47.479347,-115.660835,0
47.47881,-115.66082,0
47.47858,-115.6608,0
47.477848,-115.661026,0
47.477802,-115.66066,0
47.478046,-115.66008,0
47.478054,-115.66002,0
47.478085,-115.659775,0
47.47814,-115.659294,0
47.47816,-115.65913,0
47.478176,-115.657486,0
47.47818,-115.657104,0
47.478195,-115.65544,0
47.478195,-115.65541,0
47.478172,-115.6543,0
47.478165,-115.653854,0
47.478115,-115.65322,0
47.477947,-115.65286,0
47.477646,-115.65223,0
47.477543,-115.65142,0
47.47754,-115.65006,0
47.47754,-115.64994,0
47.477726,-115.64825,0
47.477844,-115.64758,0
47.47796,-115.64734,0
47.47801,-115.64724,0
47.478184,-115.64706,0
47.478317,-115.646904,0
47.478516,-115.64669,0
47.478752,-115.64627,0
47.479385,-115.64508,0
47.47955,-115.64486,0
47.479813,-115.6445,0
47.479877,-115.64417,0
47.47993,-115.64316,0
47.479954,-115.64257,0
47.479992,-115.641426,0
47.48019,-115.640434,0
47.480347,-115.63946,0
47.48037,-115.639275,0
47.480434,-115.638626,0
47.4805,-115.63788,0
47.480522,-115.63762,0
47.48064,-115.63693,0
47.48085,-115.636375,0
47.481617,-115.634605,0
47.48147,-115.63432,0
47.48074,-115.633224,0
47.480324,-115.63238,0
47.48004,-115.631546,0
47.47978,-115.630615,0
47.479633,-115.629974,0
47.479626,-115.62982,0
47.47961,-115.629486,0
47.4793,-115.62953,0
47.478973,-115.62984,0
47.47857,-115.630066,0
47.478466,-115.63012,0
47.478,-115.63031,0
47.47737,-115.63075,0
47.477093,-115.63092,0
47.476448,-115.631325,0
47.47582,-115.6318,0
47.475628,-115.63194,0
47.474995,-115.63229,0
47.47446,-115.63233,0
47.473858,-115.63209,0
47.473606,-115.63195,0
47.473408,-115.63186,0
47.473083,-115.63182,0
47.472755,-115.632095,0
47.47207,-115.632935,0
47.471016,-115.63398,0
47.47051,-115.63441,0
47.470203,-115.63452,0
47.46974,-115.6347,0
47.46908,-115.63506,0
47.468586,-115.63507,0
47.468212,-115.634834,0
47.46774,-115.63487,0
47.467197,-115.63503,0
47.46664,-115.635445,0
47.465965,-115.636024,0
47.465767,-115.636154,0
47.465458,-115.636345,0
47.465305,-115.63641,0
47.46506,-115.63652,0
47.464806,-115.636734,0
47.464523,-115.63696,0
47.464012,-115.637314,0
47.463905,-115.63736,0
47.4636,-115.63749,0
47.46349,-115.63754,0
47.463066,-115.63746,0
47.462822,-115.63759,0
47.461945,-115.638565,0
47.461823,-115.6387,0
47.46147,-115.63927,0
47.4611,-115.63935,0
47.460938,-115.63937,0
47.460808,-115.63939,0
47.4605,-115.639435,0
47.460056,-115.63967,0
47.459713,-115.64014,0
47.459686,-115.64016,0
47.45939,-115.64098,0
47.458817,-115.64284,0
47.45856,-115.644455,0
47.45836,-115.64503,0
47.458183,-115.64545,0
47.458157,-115.64548,0
47.45787,-115.6457,0
47.457436,-115.645836,0
47.457104,-115.64605,0
47.456875,-115.64637,0
47.45683,-115.64646,0
47.45661,-115.64698,0
47.45622,-115.64901,0
47.45617,-115.65033,0
47.45613,-115.650764,0
47.45603,-115.65185,0
47.455753,-115.652794,0
47.455418,-115.65351,0
47.455097,-115.65424,0
47.454872,-115.65501,0
47.454582,-115.65671,0
47.454548,-115.65737,0
47.45455,-115.65783,0
47.4546,-115.658195,0
47.45472,-115.6585,0
47.45485,-115.658844,0
47.45487,-115.65902,0
47.45481,-115.65928,0
47.45473,-115.65944,0
47.45449,-115.66001,0
47.454384,-115.6603,0
47.454277,-115.6606,0
47.45418,-115.66091,0
47.45412,-115.66112,0
47.453976,-115.66196,0
47.453896,-115.66339,0
47.453884,-115.66369,0
47.453884,-115.66422,0
47.453842,-115.66447,0
47.45384,-115.66531,0
47.45386,-115.66577,0
47.453865,-115.66589,0
47.453857,-115.66611,0
47.45388,-115.66652,0
47.453903,-115.66679,0
47.454113,-115.66736,0
47.454193,-115.667656,0
47.4543,-115.66807,0
47.454315,-115.66818,0
47.45435,-115.6684,0
47.454403,-115.66877,0
47.454433,-115.66873,0
47.454502,-115.66978,0
47.454533,-115.670364,0
47.454464,-115.67133,0
47.454346,-115.67185,0
47.454235,-115.67217,0
47.454082,-115.67244,0
47.453644,-115.673225,0
47.453472,-115.67375,0
47.45335,-115.6742,0
47.453323,-115.674385,0
47.45324,-115.674934,0
47.45323,-115.67522,0
47.453217,-115.67562,0
47.453278,-115.67635,0
47.453384,-115.67697,0
47.453556,-115.677475,0
47.45376,-115.67793,0
47.454037,-115.67839,0
47.454334,-115.67874,0
47.454906,-115.6792,0
47.455456,-115.67953,0
47.45586,-115.67993,0
47.455944,-115.68004,0
47.456196,-115.68051,0
47.45638,-115.68104,0
47.456657,-115.6819,0
47.456852,-115.682335,0
47.456924,-115.6825,0
47.456936,-115.682556,0
47.45707,-115.68318,0
47.457188,-115.68391,0
47.457264,-115.6846,0
47.457306,-115.68538,0
47.4573,-115.68604,0
47.457287,-115.6863,0
47.45726,-115.6865,0
47.45724,-115.686554,0
47.457138,-115.68694,0
47.45709,-115.68734,0
47.457123,-115.68803,0
47.457134,-115.68882,0
47.457176,-115.689804,0
47.45717,-115.68991,0
47.457207,-115.69081,0
47.457207,-115.69121,0
47.457157,-115.69156,0
47.457153,-115.69159,0
47.45708,-115.691925,0
47.456898,-115.692215,0
47.456654,-115.69252,0
47.455986,-115.69296,0
47.45582,-115.69307,0
47.45486,-115.69346,0
47.45462,-115.69374,0
47.454556,-115.69392,0
47.454506,-115.694046,0
47.45445,-115.69429,0
47.454487,-115.694534,0
47.454517,-115.69476,0
47.454533,-115.69486,0
47.454525,-115.69502,0
47.454308,-115.69531,0
47.454235,-115.69541,0
47.453987,-115.69564,0
47.453815,-115.6958,0
47.45373,-115.695984,0
47.45356,-115.69635,0
47.453396,-115.69708,0
47.45332,-115.697815,0
47.45321,-115.698944,0
47.453217,-115.69984,0
47.453148,-115.70037,0
47.45296,-115.70099,0
47.45294,-115.70106,0
47.45269,-115.70151,0
47.45266,-115.70157,0
47.4525,-115.70211,0
47.45253,-115.70302,0
47.45262,-115.70387,0
47.452805,-115.70491,0
47.45292,-115.70583,0
47.453114,-115.7065,0
47.45318,-115.70673,0
47.453217,-115.70711,0
47.45323,-115.70723,0
47.453228,-115.70781,0
47.453236,-115.70802,0
47.453255,-115.708916,0
47.453373,-115.71008,0
47.45341,-115.71015,0
47.453358,-115.713005,0
47.453243,-115.71414,0
47.45318,-115.71479,0
47.45288,-115.716095,0
47.452576,-115.71704,0
47.451897,-115.71809,0
47.45111,-115.71922,0
47.4508,-115.7203,0
47.450466,-115.72095,0
47.450436,-115.721,0
47.449955,-115.72172,0
47.449867,-115.72184,0
47.44956,-115.7223,0
47.44912,-115.722855,0
47.448833,-115.72342,0
47.44829,-115.7243,0
47.447968,-115.72479,0
47.447598,-115.725365,0
47.447395,-115.72589,0
47.447186,-115.72644,0
47.4471,-115.72674,0
47.44691,-115.72747,0
47.446835,-115.72777,0
47.446793,-115.72797,0
47.446716,-115.728264,0
47.446655,-115.728775,0
47.446644,-115.72886,0
47.446648,-115.72928,0
47.446598,-115.72944,0
47.446384,-115.72948,0
47.44634,-115.72946,0
47.4462,-115.729416,0
47.44606,-115.729416,0
47.445972,-115.72955,0
47.445923,-115.72963,0
47.44569,-115.73025,0
47.444862,-115.73107,0
47.445175,-115.73185,0
47.44505,-115.73224,0
47.444927,-115.73262,0
47.444283,-115.73416,0
47.444103,-115.73472,0
47.444027,-115.7351,0
47.444,-115.73587,0
47.44401,-115.73621,0
47.444023,-115.73731,0
47.444023,-115.73754,0
47.443787,-115.73823,0
47.44364,-115.738464,0
47.443462,-115.73875,0
47.44326,-115.73913,0
47.443092,-115.73945,0
47.44287,-115.73986,0
47.442783,-115.74003,0
47.442635,-115.74083,0
47.442608,-115.74092,0
47.44252,-115.74155,0
47.44256,-115.7416,0
47.442543,-115.74185,0
47.442566,-115.74273,0
47.442398,-115.743256,0
47.442356,-115.74347,0
47.4423,-115.743805,0
47.44228,-115.74462,0
47.442333,-115.745735,0
47.44234,-115.74584,0
47.44231,-115.74662,0
47.442245,-115.74688,0
47.44224,-115.74694,0
47.442043,-115.74744,0
47.441986,-115.74745,0
47.441933,-115.74756,0
47.44133,-115.748436,0
47.44114,-115.748634,0
47.440666,-115.74914,0
47.440636,-115.74916,0
47.440063,-115.74948,0
47.439503,-115.74958,0
47.439095,-115.7495,0
47.438953,-115.74945,0
47.4388,-115.7494,0
47.438686,-115.7495,0
47.43853,-115.74963,0
47.43834,-115.75007,0
47.438274,-115.75015,0
47.43808,-115.75034,0
47.437767,-115.75077,0
47.437546,-115.75093,0
47.437325,-115.75109,0
47.436764,-115.75144,0
47.436188,-115.75159,0
47.43598,-115.75156,0
47.435764,-115.75152,0
47.435753,-115.75152,0
47.435326,-115.75149,0
47.434654,-115.75176,0
47.434223,-115.75201,0
47.434196,-115.75201,0
47.43395,-115.752144,0
47.433487,-115.75219,0
47.43329,-115.75221,0
47.43312,-115.752235,0
47.432426,-115.752365,0
47.43215,-115.75241,0
47.432,-115.75252,0
47.43196,-115.75254,0
47.431656,-115.75274,0
47.43161,-115.752785,0
47.431343,-115.7531,0
47.431145,-115.75332,0
47.430626,-115.75407,0
47.4301,-115.755,0
47.429672,-115.75593,0
47.429504,-115.7563,0
47.42877,-115.757,0
47.428356,-115.75718,0
47.427982,-115.757164,0
47.427814,-115.757195,0
47.42778,-115.7572,0
47.427753,-115.757225,0
47.427612,-115.757355,0
47.427227,-115.75779,0
47.42632,-115.758194,0
47.42601,-115.75845,0
47.425797,-115.75872,0
47.425564,-115.758835,0
47.42525,-115.75911,0
47.424786,-115.759056,0
47.42457,-115.759094,0
47.42422,-115.759346,0
47.423862,-115.7593,0
47.423763,-115.75922,0
47.423706,-115.75917,0
47.42361,-115.75909,0
47.4234,-115.75891,0
47.42338,-115.75887,0
47.422783,-115.7575,0
47.422497,-115.7568,0
47.42241,-115.755936,0
47.422382,-115.754745,0
47.42252,-115.75368,0
47.422565,-115.75329,0
47.422565,-115.753105,0
47.42256,-115.752914,0
47.42252,-115.75281,0
47.422276,-115.752205,0
47.422253,-115.75208,0
47.422096,-115.75137,0
47.42211,-115.75081,0
47.42233,-115.75033,0
47.422325,-115.75,0
47.422726,-115.74862,0
47.423298,-115.7465,0
47.4234,-115.74547,0
47.42336,-115.7446,0
47.42345,-115.74342,0
47.423557,-115.74271,0
47.424175,-115.74165,0
47.424667,-115.74101,0
47.425457,-115.73979,0
47.42594,-115.73929,0
47.426426,-115.7387,0
47.42634,-115.73859,0
47.42593,-115.73795,0
47.425537,-115.73705,0
47.42515,-115.73529,0
47.42489,-115.73318,0
47.42481,-115.73121,0
47.4249,-115.730034,0
47.425034,-115.72833,0
47.42511,-115.72747,0
47.425148,-115.72704,0
47.425167,-115.72681,0
47.425205,-115.72655,0
47.42534,-115.725586,0
47.425632,-115.72481,0
47.425697,-115.723946,0
47.425686,-115.72198,0
47.4257,-115.72169,0
47.425713,-115.721436,0
47.425697,-115.721115,0
47.425636,-115.72101,0
47.425526,-115.72095,0
47.425346,-115.721,0
47.4251,-115.72109,0
47.424812,-115.72107,0
47.424557,-115.7212,0
47.4242,-115.721306,0
47.42315,-115.72135,0
47.423046,-115.72131,0
47.422295,-115.72119,0
47.421993,-115.721146,0
47.421352,-115.72089,0
47.421078,-115.72083,0
47.42102,-115.72072,0
47.420807,-115.72051,0
47.42059,-115.720116,0
47.420567,-115.720055,0
47.420406,-115.719444,0
47.42026,-115.71893,0
47.420017,-115.718056,0
47.419945,-115.717575,0
47.420048,-115.71719,0
47.419964,-115.71696,0
47.41995,-115.71691,0
47.4198,-115.716866,0
47.41921,-115.71697,0
47.4186,-115.71673,0
47.41836,-115.7165,0
47.418137,-115.71598,0
47.418022,-115.71573,0
47.41783,-115.71538,0
47.417545,-115.71485,0
47.417507,-115.71479,0
47.417206,-115.71432,0
47.416733,-115.714066,0
47.416374,-115.7139,0
47.416126,-115.71355,0
47.415947,-115.71308,0
47.41567,-115.712685,0
47.41547,-115.71231,0
47.415443,-115.71226,0
47.415405,-115.71202,0
47.41531,-115.71132,0
47.415295,-115.70976,0
47.41549,-115.70933,0
47.41562,-115.7087,0
47.415627,-115.70851,0
47.41558,-115.70811,0
47.41546,-115.70757,0
47.415413,-115.70688,0
47.415382,-115.70667,0
47.415405,-115.70646,0
47.41548,-115.70552,0
47.41556,-115.703224,0
47.415928,-115.702,0
47.41633,-115.70109,0
47.416363,-115.70098,0
47.416645,-115.70042,0
47.41711,-115.699745,0
47.417274,-115.69957,0
47.41701,-115.69944,0
47.416725,-115.69931,0
47.416492,-115.698975,0
47.41601,-115.698395,0
47.41597,-115.698296,0
47.415867,-115.69815,0
47.41544,-115.69739,0
47.41516,-115.69625,0
47.415165,-115.69605,0
47.4151,-115.69502,0
47.415195,-115.69413,0
47.415203,-115.69398,0
47.41532,-115.693054,0
47.41534,-115.69212,0
47.41534,-115.69205,0
47.41515,-115.69155,0
47.415092,-115.69148,0
47.414867,-115.69118,0
47.414276,-115.69061,0
47.413662,-115.68971,0
47.413597,-115.68962,0
47.41344,-115.689476,0
47.41278,-115.68888,0
47.412514,-115.68852,0
47.41228,-115.68785,0
47.412266,-115.68783,0
47.41224,-115.68776,0
47.411736,-115.68686,0
47.41118,-115.68567,0
47.411156,-115.68561,0
47.411144,-115.68558,0
47.41102,-115.68493,0
47.41097,-115.684364,0
47.410954,-115.684296,0
47.410896,-115.6832,0
47.410904,-115.68299,0
47.410934,-115.68243,0
47.410892,-115.68195,0
47.41085,-115.68182,0
47.410637,-115.68116,0
47.4105,-115.68055,0
47.4105,-115.6805,0
47.410477,-115.68008,0
47.410168,-115.67932,0
47.409927,-115.678734,0
47.409695,-115.67763,0
47.409607,-115.67724,0
47.40946,-115.67619,0
47.40942,-115.675606,0
47.409412,-115.67549,0
47.409393,-115.67525,0
47.40923,-115.67525,0
47.408905,-115.67533,0
47.408344,-115.67574,0
47.408295,-115.67578,0
47.40785,-115.675964,0
47.407448,-115.676,0
47.407253,-115.67604,0
47.406994,-115.67609,0
47.406876,-115.67612,0
47.406734,-115.67614,0
47.406086,-115.67661,0
47.405773,-115.67675,0
47.40517,-115.67692,0
47.404064,-115.67692,0
47.40353,-115.67688,0
47.402813,-115.67714,0
47.40245,-115.67737,0
47.40225,-115.67753,0
47.402203,-115.67757,0
47.401787,-115.67757,0
47.401806,-115.6775,0
47.401848,-115.677345,0
47.402096,-115.67691,0
47.402252,-115.67663,0
47.4025,-115.67582,0
47.40255,-115.67457,0
47.402504,-115.67366,0
47.402485,-115.67328,0
47.402325,-115.67255,0
47.402016,-115.67204,0
47.401745,-115.67112,0
47.40146,-115.66931,0
47.40148,-115.66889,0
47.401203,-115.66833,0
47.4012,-115.6683,0
47.40118,-115.66818,0
47.401157,-115.66806,0
47.401123,-115.66794,0
47.40116,-115.667625,0
47.40127,-115.667465,0
47.401325,-115.667435,0
47.401333,-115.667404,0
47.401585,-115.66723,0
47.4018,-115.666985,0
47.401814,-115.66672,0
47.402016,-115.66548,0
47.402348,-115.66473,0
47.40286,-115.6638,0
47.40288,-115.66336,0
47.402817,-115.66298,0
47.402805,-115.66291,0
47.402634,-115.66239,0
47.402565,-115.66218,0
47.402214,-115.66143,0
47.40155,-115.66005,0
47.40117,-115.65942,0
47.40085,-115.65878,0
47.40058,-115.658134,0
47.40049,-115.65763,0
47.400455,-115.65749,0
47.400356,-115.65735,0
47.400208,-115.6573,0
47.399937,-115.657394,0
47.399788,-115.657455,0
47.39949,-115.65758,0
47.399387,-115.65763,0
47.399036,-115.657585,0
47.398354,-115.657585,0
47.39789,-115.657455,0
47.397404,-115.65733,0
47.39731,-115.65732,0
47.396877,-115.65731,0
47.396275,-115.657265,0
47.3961,-115.65712,0
47.395824,-115.65689,0
47.395016,-115.65611,0
47.394615,-115.65577,0
47.394203,-115.655594,0
47.393887,-115.65529,0
47.393795,-115.65509,0
47.393578,-115.65445,0
47.393307,-115.65324,0
47.393253,-115.65299,0
47.39305,-115.65226,0
47.392998,-115.652054,0
47.39297,-115.65195,0
47.39276,-115.65128,0
47.392624,-115.65066,0
47.392612,-115.650604,0
47.392487,-115.65031,0
47.39233,-115.649956,0
47.392036,-115.64982,0
47.39165,-115.6498,0
47.39108,-115.6498,0
47.39104,-115.6498,0
47.39036,-115.64945,0
47.39034,-115.64942,0
47.390316,-115.64938,0
47.390152,-115.64913,0
47.390114,-115.64908,0
47.389767,-115.64874,0
47.389698,-115.64871,0
47.389416,-115.64858,0
47.38934,-115.648544,0
47.38892,-115.64828,0
47.388428,-115.64775,0
47.38832,-115.64747,0
47.38812,-115.64691,0
47.388046,-115.64672,0
47.387768,-115.64629,0
47.387367,-115.64629,0
47.3869,-115.64654,0
47.38653,-115.64659,0
47.386387,-115.64665,0
47.386326,-115.64667,0
47.386135,-115.646904,0
47.38606,-115.64704,0
47.38601,-115.64713,0
47.385834,-115.64745,0
47.385506,-115.6479,0
47.385323,-115.64797,0
47.38496,-115.64812,0
47.384617,-115.64812,0
47.38418,-115.648125,0
47.384003,-115.64811,0
47.383606,-115.64808,0
47.383556,-115.64809,0
47.383514,-115.64809,0
47.383167,-115.648125,0
47.382668,-115.64837,0
47.38243,-115.648415,0
47.38225,-115.648315,0
47.38202,-115.64776,0
47.38178,-115.64718,0
47.38164,-115.646935,0
47.38163,-115.64692,0
47.381138,-115.64611,0
47.380898,-115.645905,0
47.380795,-115.64582,0
47.38029,-115.64555,0
47.379665,-115.64531,0
47.37926,-115.645065,0
47.378784,-115.64456,0
47.378365,-115.64426,0
47.37814,-115.6441,0
47.377625,-115.64376,0
47.37734,-115.64341,0
47.377365,-115.64292,0
47.377644,-115.64241,0
47.378105,-115.64128,0
47.37817,-115.64117,0
47.37826,-115.6408,0
47.37843,-115.64028,0
47.378616,-115.639565,0
47.378754,-115.639175,0
47.378857,-115.63888,0
47.37888,-115.63883,0
47.379265,-115.63814,0
47.37966,-115.63695,0
47.37973,-115.63661,0
47.379715,-115.63594,0
47.37968,-115.63568,0
47.37938,-115.633095,0
47.379242,-115.63211,0
47.379208,-115.631966,0
47.37919,-115.631294,0
47.37918,-115.630905,0
47.379326,-115.63007,0
47.37935,-115.630005,0
47.379356,-115.629906,0
47.37938,-115.629906,0
47.379726,-115.6288,0
47.380108,-115.62806,0
47.380585,-115.62712,0
47.38088,-115.62609,0
47.381042,-115.62565,0
47.381187,-115.62527,0
47.38136,-115.624466,0
47.381428,-115.624146,0
47.381702,-115.62253,0
47.381733,-115.62233,0
47.38175,-115.62224,0
47.381824,-115.62024,0
47.382153,-115.61963,0
47.382313,-115.61928,0
47.382557,-115.618744,0
47.38264,-115.61809,0
47.38252,-115.61725,0
47.382233,-115.61634,0
47.38213,-115.616005,0
47.381943,-115.6154,0
47.3818,-115.61496,0
47.381718,-115.61468,0
47.38163,-115.61444,0
47.38094,-115.61261,0
47.380898,-115.61249,0
47.380863,-115.61217,0
47.380867,-115.61176,0
47.38084,-115.611496,0
47.38084,-115.61139,0
47.3808,-115.61099,0
47.380726,-115.6103,0
47.380722,-115.610085,0
47.38071,-115.60968,0
47.380684,-115.60964,0
47.380524,-115.60941,0
47.38032,-115.609116,0
47.379658,-115.608376,0
47.379353,-115.607895,0
47.37895,-115.60726,0
47.378452,-115.60649,0
47.378376,-115.606346,0
47.378147,-115.60591,0
47.378002,-115.60539,0
47.37798,-115.60531,0
47.377964,-115.60525,0
47.37787,-115.60484,0
47.377872,-115.60474,0
47.377834,-115.60465,0
47.377712,-115.602844,0
47.377525,-115.602066,0
47.377487,-115.60191,0
47.37713,-115.60143,0
47.376694,-115.60108,0
47.376198,-115.60098,0
47.376022,-115.600876,0
47.37584,-115.60079,0
47.375736,-115.60061,0
47.37555,-115.60029,0
47.37518,-115.5997,0
47.374153,-115.59911,0
47.374,-115.598976,0
47.373775,-115.598656,0
47.37345,-115.598114,0
47.37339,-115.59801,0
47.37289,-115.597046,0
47.372425,-115.59635,0
47.37208,-115.59617,0
47.37172,-115.59578,0
47.371574,-115.595345,0
47.371513,-115.59494,0
47.371086,-115.593834,0
47.371017,-115.59364,0
47.370964,-115.5935,0
47.370804,-115.59306,0
47.370564,-115.59227,0
47.37038,-115.59183,0
47.370342,-115.59173,0
47.370266,-115.591515,0
47.370064,-115.59098,0
47.370056,-115.59046,0
47.37015,-115.58961,0
47.370163,-115.58944,0
47.370205,-115.58801,0
47.37027,-115.58677,0
47.370274,-115.58642,0
47.370136,-115.586136,0
47.36907,-115.58478,0
47.3686,-115.58428,0
47.368515,-115.584015,0
47.368496,-115.58386,0
47.368492,-115.58382,0
47.368458,-115.58338,0
47.368374,-115.583145,0
47.368286,-115.5829,0
47.36825,-115.58281,0
47.36825,-115.58275,0
47.368233,-115.58227,0
47.36808,-115.581635,0
47.367992,-115.58079,0
47.367867,-115.58001,0
47.36781,-115.57946,0
47.367546,-115.57815,0
47.36743,-115.57774,0
47.367405,-115.57764,0
47.367252,-115.57738,0
47.36696,-115.57722,0
47.3669,-115.57718,0
47.3666,-115.57699,0
47.36638,-115.57665,0
47.366016,-115.576324,0
47.365677,-115.57609,0
47.365326,-115.57604,0
47.36502,-115.57618,0
47.36468,-115.57654,0
47.36428,-115.57686,0
47.363922,-115.57702,0
47.36337,-115.5773,0
47.36273,-115.57742,0
47.362232,-115.577614,0
47.36201,-115.57764,0
47.36191,-115.57765,0
47.36178,-115.57777,0
47.361088,-115.57835,0
47.360737,-115.57833,0
47.36026,-115.57818,0
47.359745,-115.5778,0
47.359245,-115.57739,0
47.35884,-115.57714,0
47.35874,-115.57709,0
47.358383,-115.57693,0
47.35764,-115.57672,0
47.357086,-115.57643,0
47.35641,-115.57581,0
47.356045,-115.57532,0
47.355904,-115.57513,0
47.355873,-115.57505,0
47.355618,-115.57456,0
47.355522,-115.574356,0
47.35546,-115.57423,0
47.35539,-115.57343,0
47.355503,-115.57248,0
47.355537,-115.57238,0
47.355648,-115.57204,0
47.355682,-115.57194,0
47.35572,-115.57157,0
47.355675,-115.571175,0
47.355656,-115.571144,0
47.35555,-115.57091,0
47.35537,-115.57053,0
47.354946,-115.56971,0
47.354897,-115.56964,0
47.354813,-115.569534,0
47.354553,-115.5692,0
47.354065,-115.56867,0
47.35385,-115.56838,0
47.35381,-115.56833,0
47.35379,-115.56829,0
47.353676,-115.56813,0
47.35324,-115.56719,0
47.35278,-115.56633,0
47.352455,-115.56583,0
47.35242,-115.565544,0
47.35224,-115.564156,0
47.35226,-115.56385,0
47.352306,-115.56299,0
47.35232,-115.561935,0
47.352303,-115.56182,0
47.35219,-115.56127,0
47.352173,-115.5603,0
47.352375,-115.55969,0
47.352455,-115.55946,0
47.353535,-115.557556,0
47.353874,-115.557045,0
47.353928,-115.55685,0
47.3538,-115.556595,0
47.353172,-115.55616,0
47.35304,-115.55599,0
47.352386,-115.555084,0
47.351894,-115.55421,0
47.351665,-115.55352,0
47.35155,-115.55318,0
47.35144,-115.552605,0
47.35121,-115.552025,0
47.350754,-115.55164,0
47.350258,-115.55121,0
47.349686,-115.550766,0
47.34927,-115.55069,0
47.34865,-115.550705,0
47.348125,-115.5505,0
47.347984,-115.55029,0
47.347775,-115.54999,0
47.347485,-115.54943,0
47.347458,-115.54939,0
47.347206,-115.54907,0
47.347034,-115.54891,0
47.34696,-115.54884,0
47.346054,-115.54897,0
47.34604,-115.54898,0
47.345387,-115.54925,0
47.344875,-115.54945,0
47.34447,-115.54952,0
47.344124,-115.54934,0
47.343998,-115.54925,0
47.343605,-115.54896,0
47.343136,-115.54881,0
47.34246,-115.54912,0
47.342422,-115.54913,0
47.342068,-115.54925,0
47.341652,-115.54938,0
47.341457,-115.54939,0
47.341446,-115.54939,0
47.34101,-115.54942,0
47.340282,-115.54925,0
47.338936,-115.5492,0
47.33892,-115.54921,0
47.33829,-115.54946,0
47.338093,-115.54962,0
47.337517,-115.549965,0
47.33699,-115.55011,0
47.336655,-115.55015,0
47.33643,-115.55018,0
47.33639,-115.550186,0
47.33622,-115.55026,0
47.33592,-115.5504,0
47.33537,-115.55069,0
47.334812,-115.55062,0
47.334774,-115.55062,0
47.334263,-115.550476,0
47.333885,-115.55026,0
47.33374,-115.55018,0
47.33345,-115.549644,0
47.333336,-115.54887,0
47.333332,-115.54884,0
47.33311,-115.54814,0
47.33288,-115.547295,0
47.332626,-115.54682,0
47.332607,-115.54674,0
47.33223,-115.54632,0
47.332043,-115.54616,0
47.331715,-115.545876,0
47.331345,-115.545364,0
47.33103,-115.54445,0
47.330723,-115.54353,0
47.330284,-115.54284,0
47.329975,-115.5424,0
47.32965,-115.54195,0
47.329456,-115.541336,0
47.329388,-115.540955,0
47.329304,-115.54038,0
47.329296,-115.54036,0
47.329216,-115.53964,0
47.32906,-115.53883,0
47.328922,-115.53879,0
47.32795,-115.53954,0
47.327637,-115.53978,0
47.326244,-115.540855,0
47.325863,-115.541016,0
47.325775,-115.54104,0
47.325214,-115.54112,0
47.32459,-115.54088,0
47.323917,-115.54042,0
47.323734,-115.54022,0
47.323387,-115.53986,0
47.323296,-115.53972,0
47.32311,-115.53945,0
47.32272,-115.53928,0
47.32254,-115.539314,0
47.322292,-115.53936,0
47.32216,-115.53937,0
47.321457,-115.539085,0
